session_id,user_id,session_timestamp,cart_value,checkout_status
41bbb2a4-30f4-462f-9000-a3aade48c7d7,0bc32a17-fe8b-4f9c-bd7e-8fd4c7fd6710,2026-03-09 11:17:35.958897,404.31,Abandoned
eff7048d-e095-48d7-a271-36d4c16121cf,c3f197c4-6a03-4615-a351-a814b6f615e7,2026-03-09 11:17:00.450906,441.85,Completed
feb573c0-9e99-4ae2-830a-85555467c20b,623e56bb-48b0-46af-b6a5-95cd9f734eaa,2026-03-09 11:13:00.660182,288.0,Abandoned
479130e0-6d96-49b2-a58f-e36747ec2c4d,deccf803-f194-4af2-b8d9-9190207d079a,2026-03-09 11:14:43.535048,198.85,Completed
f1200753-a2c8-4eb7-8821-a58748e45433,47bbefc7-a561-4a3e-8996-75753099e826,2026-03-09 11:15:45.972518,207.48,Abandoned
23346a5b-ae2e-4d82-b294-9e81f2206cbb,334f7f3e-129d-4edc-aa61-1831e8c2ccb0,2026-03-09 11:12:47.201378,208.63,Completed
4c7e8025-cfd6-4565-9a36-3de4827c29e6,f7500e13-8b39-4790-ab5b-0feaf5a0b90f,2026-03-09 11:12:30.402062,334.39,Completed
9ec19b71-3850-4545-929a-8de47258ed6e,de9ec9c1-bb40-4778-800d-61897d9c01a6,2026-03-09 11:13:28.698087,29.21,Completed
c041c35a-e15b-479b-a788-c63a7057eeea,f26cb18c-a204-4f33-a097-4be0fd345b73,2026-03-09 11:15:26.949022,61.38,Completed
6bff46f2-a1b5-49f4-aa6d-9ad463521b40,1fa8330d-9b9f-4312-bae2-fcbb30260b41,2026-03-09 11:15:03.207475,386.35,Completed
2c06b4e8-5e66-41fc-a98b-f48aa08500bc,d3a15840-f364-4935-a33d-a452cf73c0fe,2026-03-09 11:17:09.375472,318.25,Completed
5b5ef053-e7ff-4611-a7a2-608dc2b06d41,4e40f5c5-a281-41f5-84cb-f516025bb275,2026-03-09 11:15:50.708386,411.98,Completed
e7d4470b-4852-4548-bdaf-9d7ff86739be,ce690c11-2f75-48ae-a089-fe2618f6dc33,2026-03-09 11:17:35.865713,72.9,Completed
3c01f98e-b985-4fda-8f13-59bcd305c252,db28c97e-6312-46f1-b396-a02cf907134d,2026-03-09 11:13:01.330261,206.51,Completed
066e0b60-8aea-422c-b8d6-2bea807a139e,a3570c37-f95e-488e-ad83-a9d59c8b4bf7,2026-03-09 11:15:37.137307,121.17,Completed
18e291b9-3cba-44a9-ab1a-c2ad6c4de12b,2b4c1e64-1f7e-40f7-8844-50e142253952,2026-03-09 11:12:42.318633,239.4,Completed
e02fa778-297c-48b7-a90d-f5ef4e824410,87dbadc8-eee9-4f44-8231-9c9b87fe5954,2026-03-09 11:13:43.110140,401.86,Completed
789ffb5f-27d4-444a-b287-a677dba2356e,1f75ab23-d08a-4be7-b1bd-b28f00db58ef,2026-03-09 11:17:39.522081,359.42,Completed
49e693fe-384f-4fa6-9f52-9e33eab12cb9,e056a293-6bb1-4ba7-94e0-69843c3a5138,2026-03-09 11:17:46.519551,275.57,Abandoned
53620c51-969e-44ad-a1bc-e007f114cdc9,dddb8f7f-0605-4be5-80ea-91697aee531f,2026-03-09 11:15:18.180104,175.59,Completed
221baa45-466d-434d-a566-11881f11c139,97a93b11-b972-4373-bfb0-c0a05c157bcf,2026-03-09 11:12:43.762310,198.25,Completed
72cdaffe-ad43-44a9-b8cb-53a4aae60ff2,8582550d-0113-4c26-a1ce-1da80b5b61f5,2026-03-09 11:12:53.765301,421.89,Abandoned
74707bf5-6c1e-4a6c-aec6-b974bb39e4a4,01b7fd30-50da-4e04-966b-0dc31d928884,2026-03-09 11:18:00.210532,137.11,Completed
751bb054-83f2-4202-92a1-9fd4734edf64,ed9f9440-90bb-4b1a-9f23-bef4c946cf47,2026-03-09 11:17:50.752194,206.28,Completed
88782499-8e74-4cf2-be0e-0605207dc8f8,f69e9f05-7ace-4fe9-8688-a05191b8a515,2026-03-09 11:15:49.863551,102.62,Completed
b9170650-484d-4e44-8a27-899978eb42ec,85cfa12d-0a92-4198-83b1-e0f5810f60f7,2026-03-09 11:12:38.844641,344.11,Abandoned
f8129cdd-f192-46c6-840a-fff3eca0c66f,174d66f9-7fe5-491f-8d9d-8aa38e4a6836,2026-03-09 11:18:01.355890,375.19,Abandoned
124d80ba-0e3f-4eb9-a8c3-b652d9428266,b5b139ae-4ec8-40f6-b532-db5a36b39f77,2026-03-09 11:14:20.214489,274.95,Completed
d970dd75-8b87-4120-89db-853101bce10b,223895d8-f465-49f8-975d-da51861e4027,2026-03-09 11:18:13.128908,67.35,Completed
44ffa3d1-9de3-44df-b3e8-b9200802b411,5d21ed01-5c90-4f4d-8565-4ccd852bc32f,2026-03-09 11:15:58.332998,466.19,Completed
bbb63576-d13a-452c-b1bf-8d02a203d095,c6bc2e3d-83c7-4149-92b7-6bd0b2d974a6,2026-03-09 11:16:57.811609,253.65,Completed
d33a8644-77d4-4a31-b167-6f11fab78ba7,d1a5d3c1-a567-4e0d-bec4-2cd135809bca,2026-03-09 11:16:43.576104,272.36,Completed
5796c6e5-9b13-4e3c-a4d6-1aa13611868f,01e546d4-ffd4-4b3b-b4b3-1bb3754d85ba,2026-03-09 11:14:50.386567,365.51,Completed
0585fbeb-e64b-4cc4-95ce-12edbf3617fc,b7a990af-7911-41f8-bb41-ce92669d5004,2026-03-09 11:12:54.697497,321.34,Completed
69e2fdae-3e19-499f-8043-3545d4081dbc,4334fec4-cdce-4802-88b9-596c387e495f,2026-03-09 11:13:25.482090,469.44,Completed
f804af6a-170c-4993-b777-120a5b03d77d,3e78d223-8f0a-43c1-9352-21f8320e5338,2026-03-09 11:13:53.569990,461.78,Completed
fcda5083-76e8-41a2-9a29-5c2472218f1e,5f48b285-d6ee-4be3-8099-ba1b63701fb2,2026-03-09 11:17:27.474202,432.93,Completed
42cafade-97d6-4383-ae89-36e45e028563,415312da-a2ad-426a-b27d-9906bbf1c926,2026-03-09 11:14:47.096379,73.73,Completed
6a97d34d-1d0c-49e8-a085-2ca837a88a42,2b0d9e3b-740c-4179-b8f7-f2a69d3e6996,2026-03-09 11:17:49.749276,303.66,Completed
1be3875c-b967-44b8-89f0-978e10b8a667,5593687f-c9d2-4309-9d57-4a82fd0c8efb,2026-03-09 11:14:26.422742,169.46,Completed
1734a90f-6264-4d19-9ce3-a94f37f95fb4,571a8bfb-9a2c-4f14-86b0-e5541d4aa6ae,2026-03-09 11:16:59.019335,475.66,Completed
34b2bce2-c71e-4008-888a-643b70b8ee61,2fbc0944-4cc1-4d2b-8046-5c5238d5e63b,2026-03-09 11:13:17.382214,155.94,Completed
7d23b42c-ca89-4540-bc69-0c81f8f4e324,b7bef807-8b18-4070-90cc-fda11554cbf8,2026-03-09 11:18:22.852065,295.31,Completed
f8ecb104-ec81-4bef-9157-2c319dec6d44,2974a010-d056-4453-88e0-c222ffb0918b,2026-03-09 11:16:47.698885,397.94,Completed
50f606cb-8df6-463a-82f2-f4ee8443eca5,74a24916-e4ba-48bf-b2c2-a346220bed18,2026-03-09 11:15:27.285427,294.45,Completed
6a296252-f00f-49ed-88d6-f15044e155b8,5c190338-8f0d-437d-be59-189d957e0f7d,2026-03-09 11:18:17.756398,416.25,Completed
8d8aabd5-e97e-4d14-81ca-7b1f7976b228,b32b4218-c776-475f-acf3-8eaea2e4c5b4,2026-03-09 11:12:46.330715,33.48,Completed
a625c2b9-5a71-40f3-96fe-5edac2ae30b6,a98e8632-50e8-47c5-91cf-9390607da553,2026-03-09 11:15:04.351771,180.08,Completed
4923ffd7-c0c3-471b-9502-5fa6df64dd91,9a4bcb74-33c0-4c77-a2c3-a36319107b75,2026-03-09 11:17:28.922877,430.04,Completed
9d672243-3c3c-40f8-af7e-e5eb28957ffc,430d6a84-dc89-4579-9092-3b2544c5386f,2026-03-09 11:14:29.613389,64.3,Completed
05bc382d-fc21-408f-8398-ee90c1cb9325,b2d023ce-d130-47aa-a905-1cd9cf60d9de,2026-03-09 11:17:03.842035,403.84,Completed
79f3d724-a216-4261-9ecd-86b152f36e4e,5d0b8329-8e00-46c6-911a-c8f0ada543c0,2026-03-09 11:18:10.749023,270.35,Completed
4e9ccdc1-9248-440b-b1ad-a75b7107661c,f0f7be31-cbb6-450a-99e3-a5fa6371cae9,2026-03-09 11:14:49.813098,291.33,Completed
fbc61f00-702f-4438-948c-c70f3894846c,6731e737-cfc9-475b-ae79-2c40e7fd5096,2026-03-09 11:17:05.479770,105.05,Abandoned
030211b1-2eaa-4a5f-817c-fda0d6b5adb3,db6d454b-f834-409b-b873-f2d2dd83718e,2026-03-09 11:12:37.665237,175.56,Completed
678ce510-f08e-4fd9-90a4-cb6d64707bc8,0b221fa8-df9e-40cf-85cc-f32672e73ded,2026-03-09 11:14:05.397730,23.11,Abandoned
4d851550-4d70-4fd2-ad27-af377fdfc6a7,1ae932b0-2530-432b-9f7e-05bb3db50d76,2026-03-09 11:18:24.330916,275.76,Completed
1713735e-60b7-4df9-b6c2-d057a3ad3310,eb4b90e4-5ed7-4414-aca8-3d6f51c7c0c2,2026-03-09 11:15:23.617244,340.11,Completed
359279b5-49ef-4c9a-a014-4c0faa3c6d66,abef18f4-8c35-4d80-a06a-1e564f80b7e7,2026-03-09 11:14:35.092031,332.88,Completed
b81ffb4e-3422-413d-9c68-cae4bb204f2e,2dbe9b8f-755c-444c-8d1c-35af13d4528c,2026-03-09 11:18:05.811424,229.1,Completed
958a49e0-091e-4523-ab6b-c9e14c0308e9,32378cda-53c8-4f7c-92a0-8a821dbd1cb7,2026-03-09 11:15:02.465261,180.92,Completed
6ca792da-a4e5-4cd6-aa99-fe3312cf16a9,fe6825fb-a0f2-4c20-ac67-483c36f370dc,2026-03-09 11:16:31.690149,338.93,Abandoned
78184cf2-b2fe-4805-a993-176f9e909dc1,9faf8ba9-516d-4cf3-aa80-179f7cc1a737,2026-03-09 11:16:24.841887,489.49,Abandoned
b5732104-7233-41b8-92c7-962587fedce0,5c676c48-c29b-4f3c-8783-f40f34376900,2026-03-09 11:12:57.849882,342.0,Completed
c0828a28-0576-490d-8b2b-0c438b02b812,6a72b144-abb1-4fc6-ac36-da511e0eb046,2026-03-09 11:16:09.701720,298.28,Completed
0ee653a1-2122-4bb4-ba1a-51bfe16e5365,beb5207d-f93b-4549-b6af-035b034d2eb5,2026-03-09 11:17:14.299863,294.27,Abandoned
5634921b-1d41-4a78-b007-5a5132c3cb26,ae44a67c-b6ce-4992-a12e-7db05b458fe0,2026-03-09 11:16:43.719072,367.58,Abandoned
17273d4d-a79e-4d9e-80ed-315989dc2536,5b246daf-932e-4cbe-90a6-9363afcbef53,2026-03-09 11:12:56.533684,469.65,Completed
e8367d00-1dfe-4d6f-b56d-aa56e29c64fa,3351e2b6-8e75-46fc-a2f8-a574982606a5,2026-03-09 11:13:22.519547,462.63,Abandoned
a12f230d-ed54-47f2-b3ff-72f4bec70af4,e471cbfa-3d7a-48c4-a5ad-6a6168d91dee,2026-03-09 11:16:43.203776,217.49,Completed
8be79bd6-0f9b-412e-a810-fb4decd90995,0063293b-f52a-40ed-bf11-203d69724429,2026-03-09 11:16:15.204318,221.45,Completed
ad09168b-3940-4ea9-b32a-1181e81ae850,d9aa2746-e1f2-45db-9d63-20b6950c3136,2026-03-09 11:16:53.275904,265.44,Completed
267ca32e-6e39-49f3-81e1-41accadab93b,eb4abec2-79f2-44d3-aecc-03a06a470e2b,2026-03-09 11:14:21.004162,416.53,Completed
8c566a10-5be9-4c1f-9b1a-ead2a9d672f5,1f5ebbc7-f408-4502-b7f1-b5b8186614e5,2026-03-09 11:13:05.358330,345.28,Completed
cff74dfd-34ef-4e69-b1fd-eaf9e2373274,a5c7a235-0db7-4816-b513-5a66ab3350f1,2026-03-09 11:12:28.870280,412.07,Abandoned
882ff0c0-d563-4c66-a2a4-cf4ef0fb2c4f,7aa322a0-7f4a-4e53-9c72-174679882258,2026-03-09 11:14:17.976284,467.26,Abandoned
6d5146c1-8902-4f14-b5dd-ffd49cd7220b,2700f169-e4f8-4e3e-8051-056d04fdd9cf,2026-03-09 11:14:36.570299,469.0,Completed
4cdb7bc1-448a-43ed-9140-0eb45904a18f,c33dad25-ada6-46b9-bb94-1b89c6825a18,2026-03-09 11:14:04.115920,203.78,Abandoned
8614bbc1-aeb6-4e16-b700-dd18369b5125,386060c4-01c0-4de0-9f68-5abcfa63d8df,2026-03-09 11:13:14.702522,279.86,Completed
0bd4fb49-b82c-4966-8fc0-596d616e0703,a1d29308-0e76-4bf1-8491-50f31327f81a,2026-03-09 11:13:34.461042,464.7,Completed
4bbdc823-671a-4c58-b615-d50d9c847e4b,ffdae574-8675-43d8-91db-45f70355aaaf,2026-03-09 11:15:08.583724,354.07,Completed
c52c27c2-7d38-436d-88a2-c86e7f5401d1,998ea77f-84e5-4602-ae4f-f56385f38df7,2026-03-09 11:15:46.706400,424.49,Completed
3f0fc3b8-fc47-48d8-a31a-16129fe06bc4,534af3d1-a417-4496-9f94-9d048d6e5465,2026-03-09 11:14:53.895903,445.98,Completed
3894819a-1f12-425c-9586-a6f1d5d8ac33,dae5a40b-b394-4772-a377-b60d479d63c2,2026-03-09 11:12:36.454285,124.51,Completed
6afcce2c-5f83-4a70-8d0a-89df1e4f9fc6,b57a4833-c156-470c-875c-fbdf8c85196f,2026-03-09 11:14:34.409143,452.38,Completed
dec8f0af-12bb-40dd-b0bb-2120b4b5b8fb,c3953873-3fd9-4547-8344-b9fc98708cd3,2026-03-09 11:13:00.503134,341.15,Completed
e0faba3c-2a1a-43e9-b7e1-cc848690e945,7cae3cb4-d17f-476d-9466-acea5292b5fd,2026-03-09 11:16:02.295767,141.57,Completed
546f044d-62a6-4174-abdd-5ba3dd299190,2651fd0d-b434-43fb-b93e-cf5c0d17028c,2026-03-09 11:14:23.794919,123.68,Completed
f76f5b0e-e77a-4847-9b6d-a6a4c4550e6e,35f29c4a-1c56-4a5d-ad36-9687d9358b9e,2026-03-09 11:14:45.685650,124.58,Abandoned
876d5744-9579-4988-a108-6406d6db5fa8,b2310e00-0043-42ff-bbf9-11bff53b0d62,2026-03-09 11:14:12.065047,93.49,Completed
76e628b8-67fc-4665-8c96-5aad72b1c285,d9ea4994-dcd9-4f85-946c-211616a1750f,2026-03-09 11:14:46.607841,66.35,Completed
ce494369-99f6-43cd-a744-281bf3eda715,924c2b3b-9bd8-4288-844a-ae3a10a58b16,2026-03-09 11:12:57.491826,183.69,Abandoned
2a491184-eb9b-4598-99dd-f6afa3bff569,74384424-1a06-4081-8f04-b45c61719213,2026-03-09 11:17:51.408976,382.34,Completed
af6f250a-3b57-41ab-be21-73797b684702,444b915f-e816-46b5-a96f-9d07e3993679,2026-03-09 11:17:52.874727,457.57,Completed
73ec2113-e1ce-428b-b7fa-cc1b82b8d19c,888710cd-7b59-4c54-b83f-7ca1fee10d66,2026-03-09 11:18:19.142303,207.68,Completed
d8878a09-cfa9-422c-a737-336ca6c7ee4b,26cb1115-58e4-41ad-b663-075a1d3a59dd,2026-03-09 11:15:52.905755,407.92,Completed
7bcb986c-028a-4b1f-b61d-30b43b1b9a05,c8357311-0a6d-4c94-afdc-880d651e4824,2026-03-09 11:13:28.049852,165.84,Abandoned
f23d4c57-a76f-41dd-99b0-cc92f6fe3658,c59fbd4e-e5dd-4b33-8cb4-cd0cf64085f5,2026-03-09 11:14:44.063529,421.19,Completed
2b261637-06e1-4a6c-8f20-c88f3cb3a879,27f6e3fa-9ad3-45d9-8352-b5630d31ff2c,2026-03-09 11:13:16.982421,475.17,Abandoned
6dea0108-0c4f-41f4-af5e-1b86ef5b7978,5c2b96d7-5668-41b4-9a99-4ff958518e8f,2026-03-09 11:14:15.407256,484.68,Completed
0091cba1-f99e-41d2-ab69-acbdc61b5e49,cf61d0e7-cb6b-43e4-af2f-e6e698182b4d,2026-03-09 11:15:24.524619,50.33,Completed
673e3636-2a13-4e86-8d03-ada5235c16da,62750818-7b64-42a9-a619-e055f76fab72,2026-03-09 11:12:49.776174,55.33,Completed
a72d3584-e2be-4de4-8d9d-447ae007845a,4bc8f9e4-672b-4723-9f39-c106d98c5883,2026-03-09 11:15:03.483457,66.62,Completed
dc6ea57a-d1ff-4ca8-b036-1933fe35974f,9023231b-f047-412d-8369-7e3412cadfe9,2026-03-09 11:14:58.596842,265.41,Abandoned
b83b315e-83a6-4ba2-955d-f80f377461a1,36e9c3dc-d7fd-461f-ba15-c2d4a426fd84,2026-03-09 11:15:21.323273,114.38,Completed
9622fa7e-e1b5-4e9c-acd5-2b24f0791d66,0aa1066f-99d0-4ba6-aae2-83204498aec2,2026-03-09 11:12:54.691690,279.55,Abandoned
cce011ba-7cfe-485b-9a5b-646de12fdf41,95d42f58-3061-4667-b915-a75350aefb42,2026-03-09 11:13:57.611906,252.9,Completed
0d4051ad-ce1f-40ee-af77-5c083d76ed1a,dd45d9ab-29ff-4692-b724-509ee5888bff,2026-03-09 11:13:55.772425,203.96,Completed
f6247753-f846-4e75-9d6c-e166ee96f159,8c664df9-2b54-4d1d-ba9f-3ccd2a9e0b8e,2026-03-09 11:16:12.012128,233.92,Completed
71d1ff3a-3547-4eab-b788-4d52a79ccb66,29da4271-7837-4f04-855d-005dea391838,2026-03-09 11:16:00.770303,485.35,Abandoned
8ceb939c-1b3d-48fd-9804-7fea48314630,41a6a293-0dbb-4643-9568-4190324837e5,2026-03-09 11:13:37.397361,150.74,Completed
2fd33f64-1a17-4e70-a7d9-f284e69a859c,bf6cfa87-7df4-42bc-8762-424c6fc7aed5,2026-03-09 11:13:05.510052,401.75,Completed
5bd4d151-9735-417d-93b5-9f0af12b7984,21d56eaa-1911-4a77-8bf5-b087200fb21a,2026-03-09 11:14:16.676878,252.55,Abandoned
104dc3fa-5606-4d96-97c7-4c41fbe3934e,28eec86e-c022-4881-9259-d4473fe037f4,2026-03-09 11:18:08.576447,419.26,Abandoned
2bcf6b62-2b51-4d4a-ae14-155f82466ddd,f48171c8-ab16-4979-a751-8759ceb04ee5,2026-03-09 11:14:26.598197,355.38,Completed
20d57568-6b26-4562-aaf5-b9c49e03a835,685a5568-0a8a-4465-96ef-98ed054958a3,2026-03-09 11:16:10.269188,41.55,Completed
8b2fc53b-7c9c-48e4-9d47-75e71785fe19,9e9c3fae-4f06-4718-9a34-c9f8a90da3cb,2026-03-09 11:17:16.467526,341.07,Completed
129e7b24-0030-4bf1-a41d-b707d88e0f75,c6a45542-eb6a-426c-a8d7-ee7c2573ed3c,2026-03-09 11:14:25.635018,86.93,Completed
04e1b33c-5fc0-4464-9163-a009c5b5d239,6f150547-452c-41d8-812e-5058c9108b22,2026-03-09 11:14:27.505041,230.16,Abandoned
940a221a-ec54-4559-acda-6d40896bc111,d2b666be-42e3-4970-809d-6361411b7723,2026-03-09 11:17:20.571169,148.06,Completed
04dbc272-74c8-4869-9d15-42e37fa0af4f,d126890e-cc4d-49ef-ab2b-6e4f1ab88f6b,2026-03-09 11:17:36.423048,341.74,Abandoned
43bcfaae-cea7-4645-ba6b-afa8575ae607,50a288c8-d600-41fb-84f0-47393a15fbe9,2026-03-09 11:18:17.721136,147.13,Completed
962ecafd-608d-4348-bf63-3c27945e6897,bff39a18-cb33-4a1e-8f0b-5e3f80f035fa,2026-03-09 11:13:16.004810,228.47,Abandoned
dfd5139a-2c5e-46b4-a1e2-3c417af1a77e,3f3423f4-3d12-4303-acd8-41f313f265ed,2026-03-09 11:14:22.439456,321.72,Completed
d7b6c3e4-cc46-4c7a-b45e-8521fef7c6f5,90e89c24-a766-43c3-88ed-6d995fe3f1dd,2026-03-09 11:18:08.020412,167.48,Completed
e0967fbf-ba70-4c6e-901b-d2d040e80272,e3934a20-c364-4e22-acc9-9c0e74dc6e8b,2026-03-09 11:13:39.306536,51.39,Completed
0893c8e2-e8b0-415c-a64c-876e8cff306e,14ef14ba-69f2-4310-8fb3-e7ce64c07d6e,2026-03-09 11:14:20.105981,464.06,Completed
1154fe38-0727-436e-9f41-b85429c8823d,72805c78-c0fa-42c7-a819-67acb736e58b,2026-03-09 11:18:14.246864,30.74,Completed
2bd6aba3-53b8-43c2-9197-d65571be1142,f97bf520-e11d-4a3c-ab60-0e19a8753f09,2026-03-09 11:18:15.741080,322.34,Completed
3d93fcbc-0ec9-47be-8f37-fd84cbaca1b9,978fbc3f-6a48-4121-97d6-79fc643be990,2026-03-09 11:14:11.921335,411.48,Abandoned
292f0c05-d72c-4cfb-837b-63557ba79bab,82829df7-a19a-40cc-b1cd-c2151346519e,2026-03-09 11:16:37.184796,425.49,Abandoned
824da294-305a-4638-a122-dc4ef4491635,0595c2d5-3293-4c7c-a27b-1ea053b03b40,2026-03-09 11:15:23.762633,164.5,Completed
47338f30-b72a-4bc7-a44a-a29da90a7dcd,f2e1eadc-5632-4a08-9af0-6cb7d1e5066a,2026-03-09 11:15:54.316541,113.78,Completed
ad6e23d2-b54c-4c4c-851d-2784ad3e72d1,15ab9004-d57c-4854-9be0-337f83ce7139,2026-03-09 11:13:54.272747,427.93,Completed
23cd71ec-8ae0-4edf-94ac-77d9cb454e87,3388786b-77c6-41ef-a6a8-7ac35ccab878,2026-03-09 11:14:42.379909,244.71,Completed
61dba9d3-ccba-416a-9e73-97bb4a1c0c4a,b15ce67c-89fd-4c22-9284-e51a37c1de7d,2026-03-09 11:17:20.938025,148.21,Completed
cfeee162-61a4-4653-828d-0b7f1039732b,759ee7aa-be65-4618-818b-5f09ccd5de96,2026-03-09 11:14:48.456647,291.13,Completed
671ba44a-d997-429e-b757-67510f0d1114,3d1856ec-b34d-4efc-8f7c-bb99339c214e,2026-03-09 11:13:07.999616,497.49,Abandoned
0da7eaeb-6967-4991-b6ce-cfd9864032cd,39e74ca6-6b2a-4c5e-9929-9d07b4d9f4c7,2026-03-09 11:15:49.986183,300.27,Abandoned
87c4eae1-0018-42d9-a35b-3b5fe765fc93,ffb7c242-7d76-41c2-8358-389a1acca2ba,2026-03-09 11:16:00.201732,89.69,Completed
32e369bc-24bb-421e-bbc5-86f573a2d5c4,a6940688-5327-4b5c-9176-f6efcf38a2a8,2026-03-09 11:15:43.426471,311.83,Abandoned
22b100ef-2441-4033-816a-ee78a22f19e4,9bba42d7-cd1a-482f-835c-25198ef8609a,2026-03-09 11:16:32.416548,490.13,Completed
ae94e368-cbb6-4faf-bc88-e75fa26d0446,67efb2d0-b974-4b39-835a-bb80baebec30,2026-03-09 11:15:45.035697,307.85,Abandoned
3cf08ae2-e90d-40e2-b29c-98593209a400,c8755778-b217-43f7-b1f5-300fb670ab48,2026-03-09 11:18:10.081660,72.83,Abandoned
93e8bb21-5390-4ffe-b026-be41da7762d8,a6f58328-d3d2-48f7-8ebf-9b37c39e9023,2026-03-09 11:15:13.184000,353.02,Abandoned
92eb3663-04f4-4f50-8533-98c8d5dcaecd,8915b70e-47ca-4f4c-a84d-288dc6a3ba36,2026-03-09 11:16:42.012138,180.84,Completed
c42d5787-706b-4dde-baa6-77b00d3972b4,9dca71fa-90f6-4ca5-a7a6-5e26bbf61f37,2026-03-09 11:15:04.843784,231.79,Completed
4604275e-9e42-4bd6-9ae9-835fc976505b,cfbecb9b-a967-4656-b1ce-142d6f4c199a,2026-03-09 11:14:11.879235,468.75,Completed
c948806e-2a01-4af7-b4d5-f0cd0def25ae,da611c13-b1a0-4798-bb97-9cbd91126660,2026-03-09 11:16:36.420701,39.32,Completed
a3a836ee-d6ee-4c35-b45c-b9b193be3d95,af2c1e11-8b89-42fc-8989-11a71d97a635,2026-03-09 11:17:21.827605,488.51,Completed
9bdbb197-26bc-4357-bdd3-a09400abe253,cd3998c9-0a52-4058-b767-9052b61bf738,2026-03-09 11:17:13.436461,154.28,Completed
70daf65e-b4eb-46e5-9f53-214b04f05dbc,ec6329ed-1659-4965-9eef-f9109bbe85ba,2026-03-09 11:14:54.290972,462.27,Completed
4891af3a-26a2-49d1-b975-158abb45371e,01a9bc98-8c5d-47a0-ad5f-221130f9cfe5,2026-03-09 11:15:26.749157,18.59,Completed
f9fb38db-62ab-48f9-8fe1-1c2a01acda8b,8fb252b1-099b-44d7-ac71-ee46e5fe56e7,2026-03-09 11:16:15.000974,109.65,Abandoned
dcc9ceab-73f0-4f40-b4e3-47a1c4d6abde,a4894ee9-53dc-4163-8e03-cba791f71454,2026-03-09 11:13:54.127620,485.39,Completed
dc881519-1d56-41ee-ae9b-39f7a0dcf0a9,5b1fba43-12f3-4de4-b801-2260f1da3d5d,2026-03-09 11:16:24.118669,466.45,Abandoned
a9e50a9e-6d26-4ba1-be74-5c0c2f4bc06c,b3e8668d-2292-488d-949c-a0a386bec33b,2026-03-09 11:16:44.485101,200.77,Completed
41da7803-e6ea-4dbe-adf9-c220eb8abed3,7dd014ac-2917-4aed-b4d5-5619a0767a0b,2026-03-09 11:17:11.067635,127.34,Completed
0b6c95b1-6220-4421-9216-dd5381ca2b9d,e31f0262-6a4e-48bd-a02b-7840b1663fa6,2026-03-09 11:12:53.627449,141.29,Completed
42158db2-0cb7-48bb-b558-5a5ab740717b,e6318e7a-cf53-46b6-b7aa-38315b80aef9,2026-03-09 11:18:23.652221,444.07,Abandoned
72ec7264-fbca-4c0a-8685-c6f5e5b2cb55,be81aedc-4943-4f0e-9c20-0296a30b6f5b,2026-03-09 11:15:19.524492,489.03,Completed
c25e22e9-4be9-4704-b593-9e6fbc75097a,7c4d9116-4995-4378-bcf8-c884ad95430f,2026-03-09 11:14:51.289835,157.58,Abandoned
93b72ef3-d228-4fcf-9f61-b45c6cfbd1bb,2832b0eb-8204-42e4-8c4c-a052ed595607,2026-03-09 11:15:29.380552,340.87,Completed
c4a68d0b-5523-4662-a273-f15e663f4d93,54f3b45a-ab31-45c7-97a8-4f8b8da953a2,2026-03-09 11:17:58.341187,351.38,Completed
a5635af0-4a63-407a-8200-7606a4cf9c43,f4b5b004-acc8-4984-a64a-45aa74b23178,2026-03-09 11:16:36.015192,492.97,Completed
6ae76819-be0a-41d8-875f-7e409f1aedcd,83dd8a89-c46a-4261-b561-375267301f51,2026-03-09 11:15:42.712273,396.07,Completed
10e05f36-b39f-4c79-bd48-a7e867f4d97a,6330470e-3a6f-45a1-a5b7-6c8112e38f53,2026-03-09 11:17:11.659530,273.95,Completed
3cb7696f-6342-4f16-b073-12150bde7efa,ecd7c9c8-ab10-4b53-95a9-f0cf3ddcad95,2026-03-09 11:14:36.430618,82.98,Completed
387c9552-78ff-44ec-98b8-e5e9e3a6f7e7,f114abd0-8bac-4c5c-9712-73a8738ca997,2026-03-09 11:17:49.380546,55.41,Completed
7dabaafc-02a1-43ed-aa0b-8af9aa53c2a7,c48ef2f1-7cb0-4d01-aa34-f72d895ce0c1,2026-03-09 11:15:40.286155,99.3,Completed
0103c74c-8339-4610-b6f9-beb17410793e,f8f8a370-5e3f-4404-ac43-d87e679a450f,2026-03-09 11:16:16.744932,419.82,Completed
687f8c94-0c6c-4df2-af97-214b600aef82,61bb6b6f-fa55-41f7-9c16-8447d14b9e1f,2026-03-09 11:12:57.593496,231.63,Completed
a8990f7d-4c17-4ec8-aeb7-d1486156aa5f,86f5cd17-1618-473f-b463-864de31c7922,2026-03-09 11:17:03.823457,415.77,Abandoned
9b9d0cc4-ea85-4982-a165-790a3816db7c,2960b435-67d0-452e-8a03-0e4c3f22c204,2026-03-09 11:16:23.736592,143.49,Completed
ff4a5f79-4a63-403a-a631-8bfac4678039,b58d8372-b8a7-4c60-821d-ef1a96c95dfe,2026-03-09 11:14:34.803175,347.24,Abandoned
417f088e-d62a-4cf1-838f-d92cd11f0862,19103499-237f-4615-b9d8-c4337f2c77f9,2026-03-09 11:16:19.919945,464.37,Completed
b4eb3b58-9ee8-4aaf-bf19-43ee848ae981,5977ceb2-4426-4db3-b04d-e891b23ea0e1,2026-03-09 11:12:42.946810,454.32,Abandoned
